file,text,file_name,line_name,id
11_00,"ITE IU DÉcÈs DROITS DI SUCCESSION DROIT NUMÉROS RECETTI Cautioy' DÉSIGNATION DES PERSONNES DÉCÉDÉES Ou ABSENTES NOMS,  FRÉNOJIS 8898 Coluitmalr DF JuIAtio; drs DA [E xoxtnos dr{ XEFTs DATE DU DEFDT ou du de Hc OBSERVATIONS 2(s dicLAWATi08s  Foranr) Diioits aFnis JUGLHEAT Vlioi nutatioy En LIgxf DIRECTF {ioa DOIÉnOS doa VALEUR de d(s Urcals Uel: {Les declaratiotnuul frurcht 1ul Julf possislan, TantIES DlLLaRa;Tis_ Lerpiratioa {0nv'[""1 4J doneut (tye Qubirec  <n Cunr DÉCLUA DOJIICILES DEJEUWES DES ISTAsr dcs Fenrliliee Gosuir Ken au Aet€ dans mvescoic culoan Iluys. XOJS . PRÉNOJS . Jabenco ALTIF . FSSIF , 0 du 46la1 DATE N', {onmic{ Cn 27 NET IilunlIs des droiu de 'tculcalop 30",11,0,11_0
11_01,Jovxedi Bauu } deambazsu$ #oreeuyl,11,1,11_1
11_02,Jbsuceti Q_Jà deeombrc1919 docudre],11,2,11_2
11_03,"1aka femnm LDabelo 9 98,u ~em) 4rmuas _ q & Ece 7414 Oeweo mg- 8r",11,3,11_3
11_04,Jbxcalé Qaono)) deamhen4914 doelac  >,11,4,11_4
11_05,"1k4j (elise ""trl qusanvt 78 y1: | 8/2a Qul 4/3 4Y; 18C dounÀQ",11,5,11_5
11_06,~Bereh: B dvHfe oeeeoabu 19'9 dxer,11,6,11_6
11_07,Jouti' decernbu 2914 dsevny &-bctpe,11,7,11_7
11_08,~Xvuti & 9astne) %amalu 1919 Aimnanshe' douzà_,11,8,11_8
11_09,Jacelz @  quuupe oésembu 19'9 duewy,11,9,11_9
11_10,~lvut Jéesnb 194 deex Q8un,11,10,11_10
11_11,8 du #ej [Boisoengbien . YQzÀ qusxot 'Rzzi' Aelu Quduz+ - 7q4 aube 46394 ecsgk 4z 194,11,11,11_11
11_12,Jsoele 2 cè defk denubz) 4919 destardi],11,12,11_12
11_13,Jsval & où Bul Jécenba 1919 dteuaàz Les déclerations rocllfcellrea e supplémcnlalres Portent lo nuntro de la duclurati,11,13,11_13
12_00,"MC DU DFCÊ DROITS D: SUCCESSION DROIT NUMÉROS VECETTE Cautio? DÉslGxATIOX DES FERSONNES DÉCÉDES OU BSENTES. NOMS, FRÉNOMS Unnn5 DJA TE rorkac; Wi1 Au auiaiioy DATE DU DÉFJT Diclaka1i0a L8on; OESERVATIOYS. IulYET DuSlul '9u1f siutaiio; Ea Lionf VInECTE JCXÉES; do 4,142ir VALKUT 4e{un265ui((an Fevlon, DenlUnES DE FAaTiES DlLl48i1g Fe'piratior 222161) 7145(u0641818668F1 HR7is s@ys. rlÉsous DOMICILES . ISTAw7 Vfilaa Por 849n 4128 |, fh2  c Tba  ACIIF FSSI1  du 4611 DATE 2orotali SET, [jiaunli9, dr {ecuglJuict 4o:4109 (is",12,0,12_0
12_01,Kht s Oeilleus Posetkuce Guuzl DeocelozA }sbn_< Qd J: : Bete| 2uly e 2xe 1%} 2'aLung| '9'9 7919 '7/38 7 RLse^,12,1,12_1
12_02,"khuy"" >: fotmsæd Pioebbu 'oaculave  dlzuun 4'anL kzg} 1814 Clobeed",12,2,12_2
12_03,~sat 4 & '9244 Jecembu 1919 [diunal,12,3,12_3
12_04,~unni' €2 'eng+cezssbz) 1919 Ueube,12,4,12_4
12_05,sboseebi B zZunhum oJebumlu 1949 (limonclle_cemuaiy,12,5,12_5
12_06,[4usvcstea | BDémeæZéze ~Lorumbeis ~QuzàBe {syc] Xv{f 20 #hau| Haulgus #2 Gmedg 3 182d Giegerk 292+wg e2obeg 'JRée,12,6,12_6
12_07,Saesmnans femz' Bzuune € 2 2u824 falszzusmo ~lueai apLull e2 YYa  kxs 8in24s [9r # 1q' 2 2 Mbgh2 ?,12,7,12_7
12_08,Iku2? 2 Jbinne +loenii gAsra aelp ~L2z'rml 412 Jul Eg46 4646 {Xg foeer 8 1920 29'1,12,8,12_8
12_09,"Jakz"" J Yrbakbien &oèrcemeo Bhines Jl z2u4' 4944 Bauaqudeu  ~Gxfve)  {koykh 7k9Ybi 413 74",12,9,12_9
12_10,%boutz & uooh-Jeun déesmha dukuai { 19'9,12,10,12_10
12_11,saovul & zarmk-buail deesmbu 19'9 dueyail,12,11,12_11
12_12,"Hh2 dCawe Uul"" Boaeth_  Gaulsl 14 pRug1y Gcoiau ajui;e ^ 9ul 244 z4 '08 7619 emoead",12,12,12_12
12_13,"ù: Onkboine J8foR Les déclerations recllfcallrea 0: kæe (oLsHlooni Ebuie ~a JLe 4}28 2( aal 'pplénentaires portent lo numéto de la déelazation  les WRirr;a 481; 742 qul précède, aLecté expospnl, (Ciro n' 1374 1943 028e] 4814t9L bmfawdele jun",12,13,12_13
13_00,"Iatl Du DÉcis DROITS [E SUCCESSION DROTT INUJIÉROS RECETTE Cautio: DÉSIGNATION  DES PERSONNES DÉCÉDÉES OU   AlSENTES NOMS,  PRÉNOMS uaf CollAitnli dc DA TE xdxtRos as DATE DU DÉPDT 1u DE JUia1io: dr L OBSERVATIONS. 42 Fder; Diclalatl0xs {ondpn1 D1O!1S AMESDES JCGEMEYI Deavoi IUHÉROS MViatfoy 1s LG""e DlRFCTE ton dc , VALIUR de dw d1cu: Jr 11 W,unuodsquifcuieni 1/01 Folte [sEcc{nn , DEVEURKS DFS Faxties dlcLakantis Vcrirjtion (onig""= Joneni Puc Pulildpeu (0nn DÉCLARAT103$, NOJIS. PDÉNOMS DOMICILES IESTAnT de 1cugibll?  {oniser Moa 41 'lgee 4ansl Aésentz (ulonne Cfd sbunco, ACTIF , KssIF 5 du del! DATI X"" Soiamcr SET , [XkUDleS $ dc Tcclocotion dcs drolu 48",13,0,13_0
13_01,shrueete &€ vùarbyuebu cJeosmKa 191 9|_doxeail,13,1,13_1
13_02,sonalé B uryluny ductmabza 1)+9 Yboil   dokuùl,13,2,13_2
13_03,Jua'5s*2 | Tbilauk ~BBaeu Guixl Quaæt | 594919 oejRl sLluxeu' K aubecs,13,3,13_3
13_04,Jvutli à- zàHdin deesoba29 44 dxzmracy,13,4,13_4
13_05,Ju wnspase |Wauklsice ezil Gauleen |sjuzu | ~l8ozenxe clel {k4 [Yfeuszr 28 azl 9 4820 2920 {P2o Ibk{9 Pajccp,13,5,13_5
13_06,"ly5 Jaequek æmvce leonotiuse | 2 8 Joqul :mlla [sç95| 2393|6z02 Y % 4 > 19auil,pzo 8",13,6,13_6
13_07,~koct 8 rànn]af-<- Jéesmba<g 19 Kowc,13,7,13_7
13_08,Joexeti 8  2ùmbhucl deîsmnbzauge9 |imanehe duxù,13,8,13_8
13_09,"ku6 wàny7""f Uanglaie GuQlxummd   Ppuuxl 4 +8, | owoopEuF -Bhcen' alæubel {oo 100 d0 )on ~echeha '5yq2e 'YowbQ",13,9,13_9
13_10,beeyfr 49 hetaf louo Jxe | ~suehi: & rr maul Jesmmb .13 199 dua 4946 24 491 8 4919 H8} 19} 240 28 8 3h) 8 Jox Ho8 J$ 91 3 2 J1 $ 3 11*6 . 9*,13,10,13_10
13_11,"~""41 Jouti & bcootr déeebu _944 duit Juwrll aherbunvt 4 494f 6 8 348 1918 28 4/ 46. $6",13,11,13_11
13_12,"9 777 0 9 4u, 346 J4uc' Leohso _ Slasman 191} 81 1J4 916 J1/e . YBaux Bune 10 ?7287a Gueec aube yj: 9// Jto 366 4 00 Ju0 e'~pQua 4944 c4 7911 HJ2 49 Jst . 717 se %eny",13,12,13_12
13_13,Jveb & benbun Aeskolun; deuaid déclarations reclifcatlres e tupplémenlalreg portent lo numéro de la déclarallon nuLbocol dgeemB_zg 9] Les,13,13,13_13
14_00,"Il O.cÊs DROITS DE SUCCESSION DROIT NUMÉROS boxtnos RECETTE Mautioy- Mti: PRÉNOMS D A TE ery[ DES FERSONNES DÉCÉDÉES Ou ATSENTES dan NOJIS , CO;EAIfMALI N: MUtatoy Ees OBSERVATIONS . DÉSIGNATION 88es DiclakaTions Colyen Dnoli} 4widi5 , DATE DU DÉF€T Jicl XtAT Vonui ar Ioutros si utatius E8 LiGSE DIRECTE 20 Jc1 4841 , de1a declorancns nal 6cutcnt Nu del VALEUR È (Endau Zourrnl {ur (uno7even €n (unv Fvviseslon. DFNLU""FS Wis Antus Diclana8tis r Veyifaton Feulllne {on Jurar Jns |  Hastnld [uiounf duli- FWÉSOMS . DOMICILES ACTI . MSSIF? IstaSI 1 du dflai {aunic DATE Jommicr Dicuna1l0ss, XOMIS . 0u €s Walsonc), XFT PMEUILES f {c 'cugcalon 26 d1ci""",14,0,14_0
14_01,svet-B-fasmce /imui-i9u Ciacondhion dOkuaL,14,1,14_1
14_02,16 Jeverin falas Bruà € AelaBeice ~ 3kr42] 3hsk2 191 'Piv6 7i2 kiquèe  749 *un-l;asai] alls 1919 auhee Joen fuled,14,2,14_2
14_03,Ommonk Bujne Diveplus 3 + 88oseu Pultetta-< ad 364 Là Jo 13 0  8   0: {4Jusemc 14d 4r,14,3,14_3
14_04,Jsvcté e_Juu duxyl Hèmnncnrq20,14,4,14_4
14_05,Jbualé & +4 ' 7cmasovt9u duunk,14,5,14_5
14_06,boati '&quabtzfumnacrijia_ (imeshshe dtudl,14,6,14_6
14_07,3 cad Jonds] {bwli {dmnaà Qu #jubau ~@mk clpuxnu' ~aube Y8Y71} YYyyy 46 2442 4 248916 2{0inees 1q8 {8ro Tc| Tygee^ 48X 183 Bex 44,14,7,14_7
14_08,31 0' Seeun Jelc Bhaunc 98xay| devsezi 348v4 27R 2 Leaejk dam] 194 12,14,8,14_8
14_09,3 8 [Wandcepchen Qonei 9ieblu 4 +lnqu Rsoefaua 2Euee {6c 76 4 Hv Tozace '980 7949,14,9,14_9
14_10,lbvchi' 0 Cavvencv {90 deuaki' cuf (,14,10,14_10
14_11,#fanicr 3colas Uclsr Ffojepk  fhoc_rn < 9039 4039 Jeiuh [Sfaibee {2C} eapuq PayasShe [910 {3 1910 |fizs-2 [2+Bzqu Keexlabbuzyy,14,11,14_11
14_12,Kocabe 8_dina Jmunge &uadt,14,12,14_12
14_13,"Jvcli & Lea declaratons reclilcallreo Lafamnir 7g20 deeuad Cl Euppléwenluires poren: le Duucro de Ia Jé.lurullod qu1 les précède, AHecle conliunos enno: Négllger ` Ics jun",14,13,14_13
15_00,"ITE DIU DÉcNs DÉSIGNATION DES PERSONNES DÉCÉDÉES OU ABSENTES n du NOMS ,   PRÉNOMS DROITS DE SUCCESSION DROIT INUMÉROS RECETTE Cautlo:- [DATE DU DÉFÙT 489 colAitial DATE JokÉnOS Sfnyrs AColMiST DEYoI DE MUIAiioy e Jce; Dluranl08s cotaicn] 0""0l1} 17 48iia0is OBSERVATIONS. 12 JVKÉROS dcr Muatios EX LioxE DIRECTE M2a Wolie poswsJan DEULUItES DES FAKTJE5 VALEUR de 2c1 drclt de (Les 4/clal 19,088'01 669(0l4 / 291 DÉcLARAIl0;5. XOMS . FnÉNOMS DOMIICILES  ronscna 41 ] dogncol atrf Fuailffs Fa (098/ Cn C' Wabsrnco RESTAYT du Fcxpltalien Fcrchililé Mon (ocC dans l, paoenle tolor""e da &la comnnlcr DATI N""' somnlcr ACTIF FSSIF EMUDLEB , XET. dc Iechgcallor 46; drulti 40 DÉ CLAKASTES",15,0,15_0
15_01,{uil fvnuc) BzuuSeml 80 '98191H niasee [2s PGpes %41 (qio 4Yfu 1XY 7g'9 {49 Selelsvwe Bubue ~gubhaminAaubs| kyfo ryy8uzu -,15,1,15_1
15_02,~Jucadi & Andfuoeel +920 dhwe,15,2,15_2
15_03,Joott % m2 yxmm'c 49 2 dleL,15,3,15_3
15_04,Jbccelé Q_Jine 'frunntr19 %0 dxukry'],15,4,15_4
15_05,7anuzzo  (itlunche vêeuxy bvceté-Qacnpe ,15,5,15_5
15_06,5 tovvt O)ruex àGemu (Buwæl 2 mu' Bequalfza /fulus ~aube-| 42op: 4200 JJo  ~muu )un /u> ' 2919 Iqlo {91 41 àa}P ( '(ouc,15,6,15_6
15_07,ksoohu&_ Mopd Fummnest9un dokucil,15,7,15_7
15_08,"tufoan] SatRdixc JbruesHhebn Dujind ""tida Ollr æull J641 J 6g1 2k & 48232 419 4 Qsn9in} 704Hasibl",15,8,15_8
15_09,JoaliQ- fuonanrzg2o desdail +2,15,9,15_9
15_10,gvedi + ffamee z2| deran' 9unb),15,10,15_10
15_11,scuuti & Onoiivzy2 dueuurù'  quiny,15,11,15_11
15_12,Jsevali' Cavaivzs: dueaci' 4 8xe,15,12,15_12
15_13,"f aastpaHyoieBiebs Les déclarations rezlllleatlres cl supplémentalres 482u 7auig4o [{aodcpo E' porlent le nuréro de ia |*44, FioJonmhu  aefJ 7 auby quj les 2 Xégliger les con Ulelsive fhëàba)) |2?n~ {k448| 4k 428 décluralion préceda",15,13,15_13
16_00,"DTC DU DÉcÈ DÉSIGNATION DES PERSONNES DÉCÉDÉES OU ABSENTES . NOMS,  PRÉNOMS DROITS   DE SUCCESSION DROIT NUMIÉROS RECETTE Cautio: DATE DU DÉPFT [te Ju D) A TE S0xÉnDs KlJidXis LiGFG CollAltaal{ dr' Uc: JGElST DEMS0] D; YUTaiio; dc 1a OBSERVATIONS . Ec Jur déccs  Diclanatiows conslcna bnOITS DI ALSDT5 Ilc * M[U Tatio; EX LIGXE DIRECTE ica HUxÉGOS Ce]1 Tcilie, Pounlon , DEYEUKFS DES PARJIES DÉCLARANTLS VALEUR de du 22o1ls (Lrs de,laramlonsqui Gfjfcbi 14ta1 diclan{I?nys , XOJS. FDÉSOJS DOMICILES (obncpa 41J dolycce Ctrc #mageen (n (oDM Ca C1s jabwnte IESTA*T H crplrjtion 1c1gilbilne Snir Mon Qucie da, /, [utcul6 (olcnnc ) ACTIP Isa[f' du dela DATE N"" Joanici ieunll; 24 MET dc 'clGc Lc1 drvlu Jo des",16,0,16_0
16_01,"dia/ /922*4 -~ecluzeq fBzuxn Pgne 6 +8,99| 28uzo 4 auba{ 8448| J446 1p1/| 28 Ruier Juullel 192 2p6, 'J2 cq2u Sulaeyf 7098,na}",16,1,16_1
16_02,9 Gews &e92snfkur2   Gaune {6 tamnw Bastiau ~bonza GZaJbaua_2 4ù '(' #'æpQmugl 1g1} 72 WJehhued,16,2,16_2
16_03,~ 4 @vrcq aephuz Br Kx +Ag feseoaJ) sZBxzuà 92 3344 fuàz * 492,16,3,16_3
16_04,~bucali' & Ju 74amaaerz92 Yxaazy,16,4,16_4
16_05,Jbsveato &Jà Huui'Jaroai 19æ0 Qimanelke cfjcuyl,16,5,16_5
16_06,4 8 22u) Hametsz92]  deeid[ Jluuté,16,6,16_6
16_07,locsatz -8vim s Zroeaatrigto Deaxri y,16,7,16_7
16_08,9' Secquel ~Beuzcal PiÉwablu Y miyue  Geuyut Geniu m kul{arkive '8S 2919 ws ^,16,8,16_8
16_09,sbsonsdé & vàngbum Bamsaeezqvo douece,16,9,16_9
16_10,Jocti Q = ' Jeu-famubrg Ecadl 2ày) ,16,10,16_10
16_11,Isuelé-B znsyh-bsh famasrigv] duzd{,16,11,16_11
16_12,"Ko Owüeu #Bene' Y2uedac kzbeiaad Youug _ 4#4Y S(*S |of 9"" 'muaiuo 829942 | {(; 44 aute 36i920 mnohqudd | glurùtn acùl ,93",16,12,16_12
16_13,"cocch: & unp{qudzz déclarallons recutlcatires el Bupplenentaires Jomni |gæ ducfaiy portent J numero de la déclaralion qup les précéde, alleclé d'ulrtrposant (CIrc. 0* 1374, $5, Néglgor les contiines nole (l Ls",16,13,16_13
17_00,"MTE DU DÉcÈs DÉSIGNATION DES FERSONNES DÉCÉDÉES OU ABSENTES_ NOMIS, PRÉNOMS DROITS DE SUCCFSSION DROIT [NUMÉROS RECETTE CaUtio;' DATE DU DÉPMT Cu Iu DATE HuxÉnos KEMEYIS Va ChiAlAiAr der JGEXET Df oi DK Jiutatiox dc OBSERVATIONS. DFCLAKAIlo""5 cor cr] DnOIT3 ET AMEYDES . des d{ccs BDEÉROS JiUTatJO} E iJGaf DIIECTE Noa d0I abe [onscs !on, DEVEURES DES PakTEs DÉcLARAXTES. VALEUR de dr0its (c?y[ua (Ler declaratons 6curent J 1ul DECLAltio8s_ NOJIs . PRÉNOJIS DOUICILES 4!) dolv cnl CUC Criafcée! P9 {0a[e Cn CIt jabscGaIL IESTANT 1 F culraton Fcrgikilié Somfics dcn 'ucsse, dads In piesenlc culonne ACIIF PASSIF . 1 d0 déla DATE {ghmicr XET Dveldlis { de (ctugcarea 86, droiu 36 30 de1 721 2",17,0,17_0
17_01,aoeti &oungtcng amaier 191 (ihanch #maih,17,1,17_1
17_02,|o? ziakae (eflande {asboAisss   <uuà 4 Bggud  {ulseszasoo 494 fro xnit/  791 fBusiMé ,17,2,17_2
17_03,5 Jo Ypvweie& Jalun_ Péxebbu | 'x +ezg | @eJlur 20 40 '7 Pes&us EQeaLua,17,3,17_3
17_04,ssoceti 8 rnaupkain-Zamear7920 dxu_l,17,4,17_4
17_05,Ho voiuyb bordeun Yuùl Gzxizz 2 {aJeur dJmi Jgo 80p aeneccr @'a8hu8 '9'9 47 Wyonay 4 792 'fienet,17,5,17_5
17_06,soveeh' % rèqlayfh Jumeael 1320 Oarar,17,6,17_6
17_07,"5 Ho ""44u) 4uù (ecoe œemnii ~Qbeuuz Beiy 54k: 233 '9} 1P' bubup ""Rizt",17,7,17_7
17_08,4l Qecock ~ade 10 2492| 'Yo '90,17,8,17_8
17_09,(o{endeics Onoshuti Yiveeh Ka Slmfail 2Jiniain_ (9@ '94 19 $f M{ 2zau 18al Zaoullqu 749 1q2 2928 187919 |,17,9,17_9
17_10,Jsoxeti-&J amp-Buil faomaatrt92 bêery,17,10,17_10
17_11,Jouk-bo mp ouffsmonirzg&a 4eevy,17,11,17_11
17_12,Rousseau 849r Yivebpu} 0 'mocoty9 wro) {Spa 'Çaa {abshud ! Bouenu,17,12,17_12
17_13,"(edoneku  Uddl L séclarations rectificalire8 e{ Gupplémenlalres 44 xesuy| donemas QQxchlk 164+ 'S4< porlent le numero de la déclaration qu1 les précede, allecle d ! & Bubipe 9*44",17,13,17_13
18_00,"DIE IIU DÈCÈs DÉSIGNATION DES FERSONNES DÉCÉDÉES OU ABSENTES. u NOJS,  PRÉNOMS DROITS   DE: SUCCESSION DROIT NUMÉROS RECETTE Cautio;- DATE DU DÉPëT DA TE xuxtnos Kiilxis U2af COLLUfRALF DF JlTaio; dcs JFGEMET Denoi Jen OBSERVATIONS 20 Gh derc: D;clkAI[o: Cerarn) Dhoits ET AMISDES Je JUxÉROS Mutatiox Ex L IGXF DIRECTE ""cn Wdre Fses[on, DLJEUIES  DES FakTiES DILARATFS VALEUR Ccndioin del1 declarjuon} u! Gcurcnt 1n( ÉCLAM81l0""s - NOJIS. PHÉNOMS . DOMICILES_ (O1.5[""1 31) doivcul (trc (iaf[ees F9 [91ie Ga dabuncu IESTAyT Feninuen Veughull e ticn au ccg dJcn/a Fhegcoio ccicuro ACTIF_ PSSIF da dtla Jowhicf DATE No {oiait7 KET FfDlee des droiu ne 28 ((cu6ene? 10  (Lo",18,0,18_0
18_01,~vcetà' & tceati fasaecr 1920 Uuvlzl,18,1,18_1
18_02,ssoati & bcentun fuanczg2 dudeyl,18,2,18_2
18_03,Sbeceti ç fasact Roicrrgu Qimafske &re],18,3,18_3
18_04,"[> ou Ruas | Cafiea téc~ Yuxzœ Poxlis UÉæ2 < qoe 6 3y5 309 Gogs Znoyu   Bbge  , SC q8 114 SSRiss 'yesssc",18,4,18_4
18_05,Jovats + duu_feion 99 dueeait,18,5,18_5
18_06,sucti Q hn {920 derual  Rouwv,18,6,18_6
18_07,H3 %uab fe| L2o CDuua Puùnz € 2junbag #Boxc ~aubse? 7624 Egr4 ( > e jbsu 77 Hosibla  a22ul 7920 [Songy beley 494,18,7,18_7
18_08,"|xegain eula_ama _ 3Eonazsàl] , 2xnbu helka' + auibz 9Y'% 3146k 64g '90 t/r > 1 +89'9 1f Gfawvwx 94,| 38m4 iq4p/",18,8,18_8
18_09,Jsuuli 4 Yunbfuzesz92  deki,18,9,18_9
18_10,15 Lxn Gahhiie Beaen| aul Gevehoet à '914 alpeoan  {90 Ef90 /8 Yju 1924 9202 fassllla [laweo eint Juess | 2abhug Baul),18,10,18_10
18_11,à BBsau Ubitihu Quunase 'Tirmesy 'Yenae etfa Reuuùt- ett '92 H15: Oeny ualikànbio Ymib,18,11,18_11
18_12,3 H5 3 Juandboobvoudf 9} mwvd gnil 4Ç43 'w 2747 Gasv eQalo àaquvrq| baxpnuaov ZÇ&$ 494,18,12,18_12
18_13,"454 à 1s Jéclarations restificallres e{ gupplénenlaires Jae8 Pnnsgsl faolr #abxl_< aulcy 2480 48' portent le numéro de In Jéclaralion '9'9 'ju1 les précede, uflecte d'un cxposont_ (CIrc Saillanc Ost",18,13,18_13
19_00,"DATE DU VÉCÈs DÉSIGNATION  DES PERSONNES DÉCÉDÉES OU ABSENTES. NOJS, PRÉNOMS DROITS DE SUCCESSION DROTT INUMÉROS RECETTE Cautios DATE DU DÉFWT Wi   du 95 cauadu DA TE uxÉnos XEX Dl Jutatio; dc l1 dcs JluiMEXI Dcao] àc décé; DÉcLARAtioxs [noJ19 ET AMEYDEX OBSERVATIOYS . 1{ conslen- 4, slUTatiO: Ex LIGSE DIRECTE JUXÉROS Uorc. [u Islon DENEUMLS DeS Taktils DÉCLARAnTES VLEUI dc def droiis Iechadonsqunfcornl 821 ditlw4iow5 . NOJS, PhENOMS . DOMIICILES , {6910"" deheol Ciif Pai8*,1 (n1 [Cu1e 21 Cuf Cabsnce. IEsTAXT ""ctpirallon Faucillie oa1tn4c Mun Cenfc datsl parolr (ululn ALTIF FAssIF 0 d1 !l2 DATE Ns 'ominicr IMEUDLES . 119 94 NET, de Icafcauen des dooll]",19,0,19_0
19_01,Srrelé & eùnq 1920 dueuaùl JBaiex .,19,1,19_1
19_02,ssocali &Ju fsueceq 2 dozeuy,19,2,19_2
19_03,Jbout & &Ht PozleLg-*o duzae'l,19,3,19_3
19_04,Jvat & +l 920 Qimaneble doceur' 'Xe7:,19,4,19_4
19_05,Joutrc & mcuf iut 1920 dezearù,19,5,19_5
19_06,"[6 [Sowpark ~82vbsr Yieblu firiaux_banuc _ 4 Ojc ^ 39%f 3q0/ X8 2zux2) /1 'Juc 21Y41,0 1/3 29u 'g2 75e,0 798 Jr Rius~| aclegy]",19,6,19_6
19_07,[g } Javce JepaL 8R Balà 2 5sic G2oa Qubc ~Xv Y2to Y MILA 1940 L 8849up 79t6,19,7,19_7
19_08,MG: > Siaux Geumsliz 1Y8~254 {milu 4ozf 104 '9/8 (ebeay ba bmomo,19,8,19_8
19_09,Jvti: & àà oci~t92 dovj !,19,9,19_9
19_10,Sowst & %noa-Dséertqu(berid,19,10,19_10
19_11,"Mf + [Uancubsem ~acllne Buu €@- Reuhls 13 684 {3628 D1l Ytuc, 2 tllel 430 x auli Iq? '89 {2 {Jl dourt {38004919 Bpaxlu apus",19,11,19_11
19_12,Sbvuti & 'Ricigu duenc Juzpp,19,12,19_12
19_13,"|g 'fur pBowniadis Juei Xr Lh déelarations reouflcalires 0l supplénonlaires porteul le Cuhche 'Rius  9 W.anL j8 ezu' 9( (al 4 8 numéro de la déelurullon '928 qui Ivs précedc, ullecté jjn exposanl, 6ouj Uùmu Borlm "" Frri 1909",19,13,19_13
20_00,"DAtE D DCNs DÉSIGNATION DES PERSONNES DÉCÉDÉES OU ABSENTES ou 42 NOMS,  PRÉNOMS DROITS DE SUCCESSION DROIT NUMÉROS RECETTE Caltioy - DATE DU DÉFFT Ltn CollAinalb drs DA TE xuxÉnos 26 X1MEA1s , DE Jutatio: JGEMENT Dtsoi DicLARAtioxa Dnoits LF AMiaui OBSERVATIONS. PJr dtcf: Conifn do, ""UIAtos EX LignE DIRGCTF ton IOXÉRO3 drl Wudle . posscnlon DlLUnLS Dls Nnties VALEUR dc 89 &roils (Les d claralone qui (Runrnr DlLR(Tioys NOJIS , PIÉNOMS , DOJIICILES DÉcLARaXTFS Verp allon Gonn doneb! (uc (matlee 00df Cn jabsenco. KESTAsT dc Foneble Mon ""5 440,l, prennlc rolcunr ACTIF. F4SS12 du &ciji sonnicf DATI 820114ei XET , EMUDlig Jc([gcalea des droi: u",20,0,20_0
20_01,"Jveelé & deaù ""Ruiernge bui ",20,1,20_1
20_02,lsvatr & quurboy  duvur oucv-s20,20,2,20_2
20_03,~Buuti & %um9 fonas191 Oimahche dLi!,20,3,20_3
20_04,Jsvatr-&_duine |Riaairzg v dreuay,20,4,20_4
20_05,H8 d Éfu | babureau {uu ##z Yeochuou}   {uua 4ralpzu 44{ 29'9 muùq4 @ubo,20,5,20_5
20_06,1 8 à Oeche} fulu 389  behy{ 8ul Lzues [o3 03 54 1914 Kaube,20,6,20_6
20_07,screlé & deà {YhE Junltgro  dshil,20,7,20_7
20_08,Jbuati: & vin 4uùl 'Rszicr192 duai],20,8,20_8
20_09,J9 ùcà nuf> Sebiaw bo2nbi YÉvepQu X anel Bebel 8oetavti__ 6;Ço | 4 utuahu ['~ullel 7919 1920 moju,20,9,20_9
20_10,4 49 0 : @ubovs ssexanbz Yuemaut ubuùd *ean [lE < auhm 3fo  #fo {69 79'9 +4199,20,10,20_10
20_11,Jvuté & oi = neuf fasles19:0 Huclai,20,11,20_11
20_12,Jarsalé -   vms] Hinsenq %0 djeceia |,20,12,20_12
20_13,"3 [9' vrqkun )a4| Semience Run Gl Yusvellen Les déelarations recuiflealirea et supplénentaires {oo 4do {0 po-lent le numéro de le fuvvne  Jéclaration qu} Ies préci de, nffecs 141 'Kouiif  | Berionce",20,13,20_13
