model,id,bleu,precisions,brevity_penalty,length_ratio,translation_length,reference_length
gpt_simple,13,0.0018271951376585837,"[0.26436781609195403, 0.06976744186046512, 0.023529411764705882]",0.024133896544913314,0.2116788321167883,87,411
gpt_simple,8,5.784207545702717e-06,"[0.6756756756756757, 0.16666666666666666, 0.05714285714285714]",3.109764769742671e-05,0.08788598574821853,37,421
gpt_simple,9,0.05541981953661403,"[0.37640449438202245, 0.1016949152542373, 0.03977272727272727]",0.4817465762322477,0.577922077922078,178,308
gpt_simple,4,0.0003419877131295347,"[0.6818181818181818, 0.2558139534883721, 0.14285714285714285]",0.0011708796207911744,0.12903225806451613,44,341
gpt_simple,5,0.017865726698762012,"[0.12359550561797752, 0.02631578947368421, 0.011320754716981131]",0.5370184398394134,0.6166281755196305,267,433
gpt_simple,7,0.026235058009441575,"[0.37272727272727274, 0.1651376146788991, 0.09259259259259259]",0.14687376271580238,0.3426791277258567,110,321
gpt_simple,6,0.0233679864550048,"[0.390625, 0.11023622047244094, 0.06349206349206349]",0.16711676822020574,0.3585434173669468,128,357
gpt_simple,2,0.031452982810323674,"[0.07908163265306123, 0.02557544757033248, 0.015384615384615385]",1.0,1.018181818181818,392,385
gpt_simple,3,0.024419052773812303,"[0.09252669039145907, 0.025, 0.017921146953405017]",0.7055663619505131,0.741424802110818,281,379
gpt_simple,1,0.022679973691646677,"[0.2543352601156069, 0.046511627906976744, 0.017543859649122806]",0.383069987214312,0.5103244837758112,173,339
gpt_simple,18,3.0516063337182748e-06,"[0.8275862068965517, 0.4642857142857143, 0.25925925925925924]",6.582904591428596e-06,0.07733333333333334,29,375
gpt_simple,19,0.07388832528471745,"[0.3709677419354839, 0.14054054054054055, 0.08695652173913043]",0.4464393987758162,0.5535714285714286,186,336
claude_one_example,17,0.04929702071568676,"[0.355, 0.1306532663316583, 0.025252525252525252]",0.46766642700990935,0.5681818181818182,200,352
claude_one_example,16,0.07406756192327209,"[0.42196531791907516, 0.19186046511627908, 0.08187134502923976]",0.3943029178103974,0.5179640718562875,173,334
claude_one_example,14,0.060340387619527265,"[0.532051282051282, 0.23870967741935484, 0.07792207792207792]",0.2810477292104116,0.4406779661016949,156,354
claude_one_example,15,0.2146933499807588,"[0.6342592592592593, 0.34418604651162793, 0.18691588785046728]",0.6236149164261731,0.6792452830188679,216,318
claude_one_example,11,0.12249883969699978,"[0.2838427947598253, 0.14912280701754385, 0.0881057268722467]",0.7899324367639311,0.8091872791519434,229,283
claude_one_example,10,0.06087412470731699,"[0.5190839694656488, 0.3230769230769231, 0.23255813953488372]",0.17950409608333484,0.36797752808988765,131,356
claude_one_example,12,0.05603652359295741,"[0.45930232558139533, 0.18128654970760233, 0.08235294117647059]",0.2949556619071434,0.450261780104712,172,382
claude_one_example,13,0.02272805777735126,"[0.3675675675675676, 0.07608695652173914, 0.01639344262295082]",0.29475180326922573,0.45012165450121655,185,411
claude_one_example,8,0.027508423258237213,"[0.48322147651006714, 0.1891891891891892, 0.05442176870748299]",0.16113651472909235,0.35391923990498814,149,421
claude_one_example,9,0.0634157821736891,"[0.35714285714285715, 0.1282051282051282, 0.030927835051546393]",0.5647181220077593,0.6363636363636364,196,308
claude_one_example,4,0.06031672435517206,"[0.3132075471698113, 0.08712121212121213, 0.019011406844106463]",0.7506675115878737,0.7771260997067448,265,341
claude_one_example,5,0.023351823006423546,"[0.35148514851485146, 0.07462686567164178, 0.015]",0.31868110200828503,0.4665127020785219,202,433
claude_one_example,7,0.06240243260637814,"[0.24521072796934865, 0.07307692307692308, 0.02702702702702703]",0.7946249334535759,0.8130841121495327,261,321
claude_one_example,6,0.13920585880063116,"[0.5833333333333334, 0.26976744186046514, 0.12149532710280374]",0.5205976618052621,0.6050420168067226,216,357
claude_one_example,3,0.06030545740752651,"[0.4689265536723164, 0.19318181818181818, 0.07428571428571429]",0.31942175358894825,0.46701846965699206,177,379
claude_one_example,1,0.07683375203604435,"[0.35344827586206895, 0.1471861471861472, 0.034782608695652174]",0.630522211030751,0.6843657817109144,232,339
claude_one_example,18,0.05658940498779004,"[0.5028901734104047, 0.18604651162790697, 0.06432748538011696]",0.3111033652724781,0.4613333333333333,173,375
claude_one_example,19,0.07963389044931624,"[0.5238095238095238, 0.2876712328767123, 0.15862068965517243]",0.27645304662956444,0.4375,147,336
gpt_refine_complex,17,0.2430760098803197,"[0.31151832460732987, 0.2335958005249344, 0.19736842105263158]",1.0,1.0852272727272727,382,352
gpt_refine_complex,16,0.2746222718263991,"[0.5396825396825397, 0.3745019920318725, 0.272]",0.7222406933190557,0.7544910179640718,252,334
gpt_refine_complex,14,0.34429559536281884,"[0.41424802110817943, 0.3439153439153439, 0.2864721485411141]",1.0,1.0706214689265536,379,354
gpt_refine_complex,15,0.30363346025188476,"[0.6711111111111111, 0.44642857142857145, 0.32286995515695066]",0.6614417654885042,0.7075471698113207,225,318
gpt_refine_complex,11,0.4620134036613867,"[0.5980392156862745, 0.4557377049180328, 0.3618421052631579]",1.0,1.0812720848056536,306,283
gpt_refine_complex,10,0.15082691781961147,"[0.7581699346405228, 0.5460526315789473, 0.44370860927152317]",0.26532563776600726,0.4297752808988764,153,356
gpt_refine_complex,12,0.3397860998070961,"[0.6464285714285715, 0.4659498207885305, 0.38848920863309355]",0.6946926827617603,0.7329842931937173,280,382
gpt_refine_complex,13,0.34306602610216724,"[0.5026455026455027, 0.363395225464191, 0.2872340425531915]",0.9164006791453999,0.9197080291970803,378,411
gpt_refine_complex,8,0.344200845834635,"[0.6541095890410958, 0.5154639175257731, 0.45517241379310347]",0.6428905275276228,0.6935866983372921,292,421
gpt_refine_complex,9,0.1464236617135277,"[0.2065677966101695, 0.14316012725344646, 0.10615711252653928]",1.0,3.064935064935065,944,308
gpt_refine_complex,4,0.3169610997699775,"[0.40749414519906324, 0.3075117370892019, 0.2541176470588235]",1.0,1.252199413489736,427,341
gpt_refine_complex,5,0.0,"[0.07665505226480836, 0.006993006993006993, 0.0]",0.6012702361118063,0.6628175519630485,287,433
gpt_refine_complex,7,0.2892659926108825,"[0.367170626349892, 0.2813852813852814, 0.23427331887201736]",1.0,1.442367601246106,463,321
gpt_refine_complex,6,0.37916256610653043,"[0.5119760479041916, 0.4024024024024024, 0.3253012048192771]",0.933455230928158,0.9355742296918768,334,357
gpt_refine_complex,2,0.36137757564692485,"[0.5041095890410959, 0.3708791208791209, 0.2975206611570248]",0.9466796511855877,0.948051948051948,365,385
gpt_refine_complex,3,0.2291906815220032,"[0.5568181818181818, 0.3269961977186312, 0.24427480916030533]",0.6468725043108297,0.6965699208443272,264,379
gpt_refine_complex,1,0.0,"[0.16591928251121077, 0.013513513513513514, 0.0]",0.594413917076754,0.6578171091445427,223,339
gpt_refine_complex,18,0.2492310750417303,"[0.35650224215246634, 0.24719101123595505, 0.17567567567567569]",1.0,1.1893333333333334,446,375
gpt_refine_complex,19,0.466822690048965,"[0.5927152317880795, 0.5083056478405316, 0.47333333333333333]",0.8935233768799161,0.8988095238095238,302,336
EasyOCR,17,0.041771086606275584,"[0.18337408312958436, 0.02696078431372549, 0.014742014742014743]",1.0,1.1619318181818181,409,352
EasyOCR,16,0.042232280674935056,"[0.20424403183023873, 0.034574468085106384, 0.010666666666666666]",1.0,1.1287425149700598,377,334
EasyOCR,14,0.03399235185591043,"[0.20630372492836677, 0.022988505747126436, 0.008645533141210375]",0.9857754905036004,0.9858757062146892,349,354
EasyOCR,15,0.05275926111980914,"[0.16890080428954424, 0.04032258064516129, 0.0215633423180593]",1.0,1.1729559748427674,373,318
EasyOCR,11,0.0,"[0.14246575342465753, 0.0027472527472527475, 0.0]",1.0,1.2897526501766785,365,283
EasyOCR,10,0.03693419754649177,"[0.1870967741935484, 0.032362459546925564, 0.012987012987012988]",0.8620973352461769,0.8707865168539326,310,356
EasyOCR,12,0.03917164683810136,"[0.1735159817351598, 0.02517162471395881, 0.013761467889908258]",1.0,1.1465968586387434,438,382
EasyOCR,13,0.031113771840625838,"[0.17886178861788618, 0.021739130434782608, 0.010899182561307902]",0.8924175610095098,0.8978102189781022,369,411
EasyOCR,8,0.02934345839554359,"[0.19325153374233128, 0.033846153846153845, 0.009259259259259259]",0.7472084801126165,0.7743467933491687,326,421
EasyOCR,9,0.04692087434737248,"[0.17886178861788618, 0.035326086956521736, 0.01634877384196185]",1.0,1.198051948051948,369,308
EasyOCR,4,0.03435701645549191,"[0.15164835164835164, 0.024229074889867842, 0.011037527593818985]",1.0,1.3343108504398826,455,341
EasyOCR,5,0.04447441528165893,"[0.1848341232227488, 0.030878859857482184, 0.016666666666666666]",0.9742704439275657,0.9745958429561201,422,433
EasyOCR,7,0.022067906254837708,"[0.1309255079006772, 0.01809954751131222, 0.0045351473922902496]",1.0,1.3800623052959502,443,321
EasyOCR,6,0.033955183633435124,"[0.17066666666666666, 0.0213903743315508, 0.010723860589812333]",1.0,1.050420168067227,375,357
EasyOCR,2,0.045578367511153677,"[0.16478555304740405, 0.03167420814479638, 0.018140589569160998]",1.0,1.1506493506493507,443,385
EasyOCR,3,0.038041274921304956,"[0.16296296296296298, 0.027227722772277228, 0.01240694789081886]",1.0,1.0686015831134565,405,379
EasyOCR,1,0.03649405458796279,"[0.14439655172413793, 0.02591792656587473, 0.012987012987012988]",1.0,1.368731563421829,464,339
EasyOCR,18,0.04076684942543151,"[0.19613259668508287, 0.027700831024930747, 0.013888888888888888]",0.9647255693223077,0.9653333333333334,362,375
EasyOCR,19,0.05019903165862617,"[0.18541033434650456, 0.039634146341463415, 0.01834862385321101]",0.9789481542249697,0.9791666666666666,329,336
